"file_name","ankle_left_avg_height","ankle_right_avg_height","pelvis_avg_height","solar_plexus_avg_height","wrist_left_avg_height","wrist_right_avg_height","ankle_left_sd_height","ankle_right_sd_height","pelvis_sd_height","solar_plexus_sd_height","wrist_left_sd_height","wrist_right_sd_height","ankle_left_min_height","ankle_right_min_height","pelvis_min_height","solar_plexus_min_height","wrist_left_min_height","wrist_right_min_height","ankle_left_max_height","ankle_right_max_height","pelvis_max_height","solar_plexus_max_height","wrist_left_max_height","wrist_right_max_height","pelvis_avg_distance_moved","pelvis_sd_distance_moved","pelvis_min_distance_moved","pelvis_max_distance_moved","ankle_left_avg_velocity_magnitude","ankle_right_avg_velocity_magnitude","pelvis_avg_velocity_magnitude","solar_plexus_avg_velocity_magnitude","wrist_left_avg_velocity_magnitude","wrist_right_avg_velocity_magnitude","ankle_left_sd_velocity_magnitude","ankle_right_sd_velocity_magnitude","pelvis_sd_velocity_magnitude","solar_plexus_sd_velocity_magnitude","wrist_left_sd_velocity_magnitude","wrist_right_sd_velocity_magnitude","ankle_left_min_velocity_magnitude","ankle_right_min_velocity_magnitude","pelvis_min_velocity_magnitude","solar_plexus_min_velocity_magnitude","wrist_left_min_velocity_magnitude","wrist_right_min_velocity_magnitude","ankle_left_max_velocity_magnitude","ankle_right_max_velocity_magnitude","pelvis_max_velocity_magnitude","solar_plexus_max_velocity_magnitude","wrist_left_max_velocity_magnitude","wrist_right_max_velocity_magnitude","ankle_left_avg_acceleration_magnitude","ankle_right_avg_acceleration_magnitude","pelvis_avg_acceleration_magnitude","solar_plexus_avg_acceleration_magnitude","wrist_left_avg_acceleration_magnitude","wrist_right_avg_acceleration_magnitude","ankle_left_sd_acceleration_magnitude","ankle_right_sd_acceleration_magnitude","pelvis_sd_acceleration_magnitude","solar_plexus_sd_acceleration_magnitude","wrist_left_sd_acceleration_magnitude","wrist_right_sd_acceleration_magnitude","ankle_left_min_acceleration_magnitude","ankle_right_min_acceleration_magnitude","pelvis_min_acceleration_magnitude","solar_plexus_min_acceleration_magnitude","wrist_left_min_acceleration_magnitude","wrist_right_min_acceleration_magnitude","ankle_left_max_acceleration_magnitude","ankle_right_max_acceleration_magnitude","pelvis_max_acceleration_magnitude","solar_plexus_max_acceleration_magnitude","wrist_left_max_acceleration_magnitude","wrist_right_max_acceleration_magnitude"
"output_26",-0.787190913561393,-0.79447990922596,0,0.305319714338773,0.203699358294463,0.321206508280408,0.108886797060662,0.0962307488067042,0,0.028675749685285,0.204019168245743,0.352936307767699,-0.889821887016296,-0.893422842025757,0,0.155956909060478,-0.262173354625702,-0.339556723833084,-0.433371752500534,-0.448861211538315,0,0.325086295604706,0.84692120552063,1.14017844200134,0,0,0,0,0.0118373095916466,0.0117337430689819,0,0.00440624602032401,0.0211129088735399,0.0260638534218616,0.0101279448319459,0.0102320566653962,0,0.00366811040088319,0.016004054790029,0.0284610743180942,0.000519931507914468,0.000540874690462432,0,4.72022091864245e-05,0.00138659160012161,0.00144149494398581,0.0886629314858379,0.0766338287277505,0,0.0292028710348634,0.132718075598312,0.171059432619996,0.00378295952862574,0.004046775510494,0,0.00228484698980655,0.00566398926392026,0.00750202364387745,0.00260895982234002,0.00312914318236512,0,0.00123291057661332,0.00440847061713352,0.00745785602328096,0.000177253225243463,0.000317931597510009,0,0.000297204670381625,0.000737461792160243,0.00067879143459696,0.0403959127350512,0.0425712748546816,0,0.0135922636181382,0.069163037089541,0.0985741539606898
"output_27",-0.838218072937293,-0.860135008750314,0,0.31775300623849,0.113847403149438,0.127704003788412,0.0900791665364702,0.053840413236403,0,0.0041306807830589,0.0769514650435866,0.0834430778588237,-0.911334156990051,-0.913145840167999,0,0.308164954185486,-0.0817571431398392,-0.053757831454277,-0.574808895587921,-0.719083845615387,0,0.327031850814819,0.303848117589951,0.296276807785034,0,0,0,0,0.00664005865028319,0.00690530782899506,0,0.001914031551331,0.0106681194100622,0.011347659393628,0.00877123184767482,0.00689682521827347,0,0.00171018811722485,0.0104049559637582,0.00989616077647043,0.000252898405830296,0.000354072069141275,0,0.000100004928964882,0.000315122317885208,0.000265942932490926,0.0872307324665717,0.0460499439021603,0,0.0129571910908423,0.142056505421465,0.0447289679025392,0.00321076033087235,0.00306168450076081,0,0.00128943941361366,0.00353028848387607,0.00338011894587692,0.0028025388333642,0.0021260322979059,0,0.00070986423728733,0.00391325337971022,0.00239774898376856,7.01475552405118e-05,0.00012171346407561,0,4.49130515446729e-05,0.000289399064983773,0.000425845749070702,0.0337028425002428,0.0215938356156261,0,0.00683483163500507,0.0751153013749847,0.029136167297292
"output_28",-0.788226715585387,-0.813491049730642,0,0.312307844869792,0.313788370239887,0.28310809135986,0.128037112737835,0.0736748202001465,0,0.00842278349655065,0.202258776872179,0.232748068882169,-0.891121327877045,-0.903963327407837,0,0.291632652282715,-0.0690184235572815,-0.0191243141889572,-0.445171296596527,-0.561964988708496,0,0.33843457698822,0.91108250617981,0.951894402503967,0,0,0,0,0.00910996458652392,0.0110323445069695,0,0.00323582261893256,0.0210225290746647,0.022606290169472,0.0065362514160118,0.0115064195464035,0,0.00254098949828269,0.0180829865430556,0.0179907757910791,0.000802387229176139,0.000718358005869021,0,0.000325886875087879,0.000603367216077267,0.000650725894794632,0.0475303543352435,0.0710526723073076,0,0.0152651280453024,0.13671068603947,0.135952307973397,0.00347056399252027,0.00401582907696525,0,0.00176633906722897,0.00557687394983354,0.005700656050661,0.00208437554017033,0.00260609185417429,0,0.000856008312794393,0.00448424213740666,0.00463979224525495,0.000361088362157826,0.000246428511332221,0,0.000149458870145298,0.000395552729520422,0.000427021687939714,0.0278135858530042,0.0179437701876851,0,0.00542500018382098,0.0468112014310674,0.0527539178777251
"output_29",-0.793158218137581,-0.806890692561865,0,0.303390560968017,0.244511703922234,0.24779921553818,0.0771492789785898,0.0709589689719432,0,0.0265288251294042,0.174372844614804,0.197680478824752,-0.893598854541779,-0.886792957782745,0,0.143915623426437,-0.277630180120468,-0.162317171692848,-0.467523366212845,-0.531017184257507,0,0.336557775735855,0.676117181777954,0.968052506446838,0,0,0,0,0.0128881703786008,0.0107080062589529,0,0.00543405015894075,0.0202581794296424,0.0210530207525926,0.0127001090339244,0.00854906412164189,0,0.00575077897632516,0.0164106611412212,0.0139184216049635,0.000949882865569962,0.000663830900018545,0,0.000355948230529417,0.0014573537359658,0.00200504020019019,0.0992246521086244,0.0826710330540005,0,0.0525344417126544,0.13962135461208,0.113949968469458,0.00400465898329166,0.00355591789412898,0,0.0022282437843854,0.005503916817604,0.00535611352743472,0.0035154945878134,0.00317200409459111,0,0.00159067411087198,0.00461930859602519,0.00426663306689305,0.000255099876340553,0.000186712648760911,0,0.000238386258926158,0.000447623630289457,0.000373700084062721,0.0489282829592612,0.0487999411545936,0,0.017718374403008,0.0567360437685127,0.0587142240163218
"output_3",-0.868080762892284,-0.869642006995326,0,0.308565105607902,0.419785662563465,0.186031899177496,0.0254089696451588,0.0177525102830535,0,0.0120692246089936,0.285549035683381,0.176566870859682,-0.904871046543121,-0.907667458057404,0,0.261826694011688,-0.114621534943581,-0.0120280096307397,-0.791857600212097,-0.808024346828461,0,0.327166616916656,0.864210784435272,0.735254764556885,0,0,0,0,0.00369093992503028,0.00404017483973134,0,0.00232005353031609,0.0118699296107272,0.0116183482384483,0.00342446946390182,0.00362326700785689,0,0.00158414277287487,0.0109558026845998,0.00927541444718804,0.000140984793304222,0.000169711381600578,0,0.000240912806347905,0.000664022828276484,0.000298018228343031,0.0363395700320042,0.0282760704211865,0,0.0109187483360278,0.108829365563857,0.0568357965326693,0.00220062356550339,0.00218695765943519,0,0.00142706368511055,0.00450083885664922,0.00426374421364985,0.0018239537165179,0.00151346410233569,0,0.000853755171534271,0.00387486708205345,0.00269040897307444,0.000107183191964819,0.000210160083069057,0,0.000128572668772159,0.000355017961378151,0.000387339618722133,0.0259574065376574,0.0209061158032728,0,0.00935461553093062,0.0679993830787382,0.0321130233903391
"output_30",-0.829097072847865,-0.839980763721873,0,0.317567264830524,0.0526406740907327,0.062685658915143,0.0666282277868897,0.0388858193453436,0,0.00527035497500352,0.0675071070638116,0.0974189775234925,-0.896413207054138,-0.895126044750214,0,0.303653001785278,-0.0668867081403732,-0.0764431580901146,-0.517751157283783,-0.642881035804749,0,0.329213470220566,0.256244897842407,0.508069932460785,0,0,0,0,0.0136918153088968,0.0125207801940325,0,0.00263655682735657,0.0137283695372011,0.0143936787705169,0.0190696374497684,0.0135409904139155,0,0.00293948566308073,0.0190717526573904,0.0172264894610697,0.000681683554276992,0.000840221925305026,0,6.62877485767042e-05,0.000465874450595003,0.000893517500211594,0.18763268442592,0.130217511376481,0,0.0237189868578542,0.188579451760093,0.174161829814497,0.00480476085668468,0.00408552742642913,0,0.00155214523098151,0.00470359329262191,0.00409650410364465,0.00730458024759134,0.00434604171585302,0,0.000934083674551147,0.00597304986447579,0.00479417787818414,0.000322517967385345,0.000375703213954202,0,0.000238711639356786,0.00025952141088779,0.000346445378453717,0.063690789769278,0.0383639033332456,0,0.00979865421086114,0.0587807097450302,0.0476135705899902
"output_31",-0.809352254495025,-0.803188256665387,0,0.297748943430964,0.196694290033934,0.299402735813851,0.0578352235248812,0.0471957596412041,0,0.0311737821127379,0.280782105656739,0.413259235763786,-0.893743813037872,-0.88204562664032,0,0.107865929603577,-0.340179711580276,-0.383197695016861,-0.652608394622803,-0.658792436122894,0,0.325146824121475,0.812810301780701,1.12908160686493,0,0,0,0,0.0054909650496347,0.0053565764118944,0,0.00332799284459167,0.0142929108417343,0.0117083485747979,0.00524754808278945,0.00475982934364344,0,0.00387606516389414,0.0174277746921146,0.0140970996701305,0.000346385206236942,0.000116916695741682,0,8.59748213410604e-05,0.000530693091130303,0.000605032399182373,0.0382446615638668,0.0567338426802652,0,0.0385218465272282,0.146075153700134,0.125770275335613,0.002567365557359,0.00228790078034041,0,0.00196721118501147,0.00465348916655263,0.00406802288965892,0.00157117115818898,0.00165867705791844,0,0.00144363271622154,0.00413488703445444,0.00396126667371,9.36403306699574e-05,0.000170192001151125,0,0.000283783962044335,0.000434855118186411,0.000116011478433848,0.0175290475795614,0.0237857321941111,0,0.0279359397447129,0.0388673729831106,0.0625469563078362
"output_32",-0.630075253144076,-0.809429649602283,0,0.222043256688101,0.00775350800276115,0.0239386067557715,0.210156303720913,0.0352357123645268,0,0.0562506867775853,0.16869738126538,0.154684939111544,-0.863987505435944,-0.876229524612427,0,0.113747842609882,-0.236566781997681,-0.195668950676918,-0.237639561295509,-0.66867208480835,0,0.312338799238205,0.491462409496307,0.403721690177917,0,0,0,0,0.011872594779776,0.010268412720564,0,0.00424911638956583,0.0166078761258838,0.0158234068060522,0.013381205897443,0.0073340677021507,0,0.00407676541436998,0.0124966839869998,0.014818691756523,0.000768398786954539,0.00111816575025917,0,0.000294750205186044,0.00143242297140397,0.000954228597532497,0.13756353998202,0.0938902356976094,0,0.041821866424505,0.0848669915523185,0.145523099026299,0.0055144940653652,0.00531294704518486,0,0.00252128193283394,0.00667278977339469,0.00606244549832271,0.00415453778673351,0.00307635388535892,0,0.00151119167008632,0.00364241156986371,0.00421764283228167,0.00031235666776221,0.000691357541477011,0,0.000224163345434466,0.000991413046657567,0.000395810284825179,0.0477949217314355,0.0433246995466326,0,0.0153243657276831,0.040108203515118,0.0457668230127659
"output_33",-0.717398240527307,-0.716043320751686,0,0.259033906580457,0.143281091236117,0.0394809140274119,0.123866999301879,0.168630427358368,0,0.0570803032824126,0.179571322277066,0.162305727673519,-0.900403618812561,-0.89563649892807,0,0.0353725589811802,-0.164769157767296,-0.56237518787384,-0.208567380905151,-0.0214243903756142,0,0.341135203838348,0.704108774662018,0.322268307209015,0,0,0,0,0.0182352545777025,0.0152272950753973,0,0.00575567645660817,0.0203082592330789,0.0192013075020374,0.0186227774687805,0.0119820002073083,0,0.0043799504140853,0.0137393031136816,0.0136559650647288,0.000845746484931008,0.000397849480772064,0,0.000286863083949579,0.00127984070253192,0.00103997762797531,0.164910062601641,0.114641782393275,0,0.034125363092391,0.0994734560618169,0.153616400841355,0.00643950960042936,0.00551270147529637,0,0.00228586414187471,0.00594903624534197,0.00549590482617595,0.00610574148140901,0.0043028703685804,0,0.0013230915402272,0.00403093599933914,0.00454587531343216,0.000284878483959744,0.000529694591806953,0,0.000274685930830926,0.000564854198136656,0.000365418680977452,0.0612073240120072,0.0476500165967821,0,0.0131880188240803,0.0520784192595135,0.0769974144910931
"output_34",-0.643861877378764,-0.67477249477683,0,0.279766754903407,0.161131378854572,0.144040773531247,0.318922140014559,0.307994259327862,0,0.0717067443995753,0.163095027227855,0.193499828865404,-0.885989546775818,-0.896113216876984,0,0.0337791554629803,-0.301878452301025,-0.281293094158173,0.0691397935152054,0.107774242758751,0,0.326952189207077,0.593811869621277,0.699681282043457,0,0,0,0,0.0189301419867675,0.0166480922017317,0,0.00482575500365217,0.0244815256701119,0.0266526277582516,0.0171087246353935,0.0138774383787281,0,0.00385827448603835,0.0170155029900238,0.0190910123884517,0.0008804231610171,0.000348921702691048,0,0.00022234265498899,0.00111021665804471,0.00168272233954529,0.0953012971075798,0.083528316145631,0,0.0295842069997831,0.121021722197651,0.114991583897752,0.00717170756321471,0.00616156312058685,0,0.00209740698377803,0.00645051343932033,0.00716961971040079,0.00632042707424757,0.00467855597187122,0,0.00124691936292066,0.004020687868637,0.00482172510886538,9.87093265531483e-05,0.000506143941456436,0,0.000228359539692558,0.000261847079856971,0.000460867418582012,0.0380725908267282,0.0307860953135771,0,0.0151766945055002,0.0329852034709058,0.0451210704528107
"output_35",-0.838491820052944,-0.78634279246696,0,0.316253982018679,0.145895031477928,0.242622148579936,0.0319850304894871,0.0981469610184546,0,0.00473345150157877,0.0998662749337608,0.115987087400101,-0.892395973205566,-0.891325771808624,0,0.305272310972214,-0.0147965252399445,-0.0100408652797341,-0.780300676822662,-0.614980578422546,0,0.332605093717575,0.384273678064346,0.448331654071808,0,0,0,0,0.00471644354643864,0.00494292253790618,0,0.0016780346875204,0.00854059101459012,0.00886860617801627,0.00675238670037208,0.00605632310631803,0,0.00136051612259676,0.00740711892168629,0.00938690871300384,0.000378970000798944,0.000280989339611411,0,0.000178023965910987,0.000222277724908932,0.00051484772232711,0.0807138381474813,0.0655183738010587,0,0.0126121850421338,0.0428639569960034,0.0803193468986798,0.00281365892900879,0.00266920864009288,0,0.00169829179045593,0.00343583991121878,0.003285690866688,0.00213703340418079,0.00201185587514792,0,0.000746445868372596,0.00232182936622851,0.00291893713707024,0.000385581332714257,0.000163928122493482,0,0.00025937011255425,0.000298807798638091,0.000225381449722722,0.0232570688175115,0.019585210661674,0,0.00737803269617554,0.0226470615397364,0.0361155539013351
"output_36",-0.568942774477445,-0.580082726085412,0,0.309853188884021,0.230112395044257,0.20963430901611,0.35137572355807,0.319800137125305,0,0.0144251008144034,0.163218811617534,0.215243742529995,-0.890900611877441,-0.872415661811829,0,0.23215277493,-0.0320529602468014,-0.0652430951595306,-0.0145458392798901,-0.00571760721504688,0,0.329318821430206,0.579291582107544,0.687519788742065,0,0,0,0,0.00782670531952287,0.00840911365305619,0,0.00243395350921256,0.00936639322193198,0.0103746088266611,0.0117982862424736,0.0108189303004076,0,0.00165732738899426,0.0065997741658161,0.00704470410009649,0.000687082322826942,0.000583530203329438,0,0.000272788934628546,0.0004047480441979,0.00027455051400951,0.144001548032823,0.133132312391277,0,0.0221417645616857,0.0739722595390594,0.052310787295557,0.00419471038216658,0.00445815831721656,0,0.00183721603980409,0.00400219378193348,0.00374098488157821,0.00385113578009478,0.00392279382562277,0,0.000789608512704413,0.00264107388819449,0.00240094132235794,0.000545889658248825,0.000462021381423962,0,0.000201043271403321,0.000492010923852782,0.000293902443870896,0.0403149942735171,0.037942181342127,0,0.0112134129458534,0.0419561295339536,0.0232032535227768
"output_37",-0.839902529069646,-0.855190038511699,0,0.309585871852257,0.350982155374368,0.414541425585248,0.0256582933848021,0.0324695343320482,0,0.00903086669724901,0.225242891469558,0.331837710240237,-0.902070462703705,-0.903016805648804,0,0.267746478319168,-0.103203117847443,-0.0431222505867481,-0.779852211475372,-0.745631396770477,0,0.329211503267288,0.72488284111023,0.957458257675171,0,0,0,0,0.00687977833755107,0.00699414113258882,0,0.00295588654907627,0.0153619927704555,0.0147698723876101,0.00592863426025957,0.00685380703140146,0,0.00211127401179586,0.0126589261100058,0.0163917258790963,0.000177146135518679,0.000298365154752094,0,0.000148156499969764,0.000520955133454279,0.000250493295019729,0.0511919647992264,0.064438117521205,0,0.0161136849186657,0.117131864575744,0.16011423295286,0.00290356947870775,0.00303202972773709,0,0.0018555243826632,0.00503205931926722,0.00527591021582548,0.00217071580466794,0.00211306140170089,0,0.000947191521408542,0.0042596199682803,0.00550188661423859,0.000242226198303875,0.000102215429759937,0,0.000171090663402474,0.000214529744277666,0.000402865491352787,0.0247180246277307,0.0181760892239707,0,0.00776373254845308,0.0725887378680381,0.0864422647911637
"output_38",-0.649791896406731,-0.654901683936423,0,0.294174762463874,0.267070061548358,0.27674301011939,0.293644950188044,0.348094913046935,0,0.0346797131430649,0.254950382718275,0.294895120331863,-0.901605188846588,-0.903872013092041,0,0.193844392895699,-0.104799002408981,-0.213292047381401,0.164387762546539,0.549551784992218,0,0.327509582042694,0.954185128211975,1.04400932788849,0,0,0,0,0.0151802608573251,0.0195349741585253,0,0.00442453306305483,0.0319187552370043,0.0256394582568591,0.00981102029361959,0.0186168216704668,0,0.00297591566681471,0.0234990142676745,0.0198654347840142,0.00080756435664832,0.000293504705737755,0,0.00048001127802002,0.0015265194850499,0.00150497909004082,0.0867211311951143,0.14135675367225,0,0.0281831267958735,0.1821750799565,0.167695272325557,0.00578681451491691,0.0065689786669709,0,0.00216097120195944,0.00714319663440863,0.00647546801526211,0.00488561553570515,0.00619747300023133,0,0.0012234490494116,0.00604561389844061,0.00495910643796838,0.000440924540702683,0.000489496911256435,0,7.76680748947237e-05,0.000249287817707893,0.000264645031514589,0.05394911820969,0.0516589770402565,0,0.0149484611163721,0.0861126854337523,0.0623530838991405
"output_39",-0.62730752306313,-0.814575498246334,0,0.261773914532651,0.0660832014016878,0.0990026038371895,0.208425302132042,0.0378965201239151,0,0.0510920301879804,0.180794116890367,0.209844471811818,-0.875884115695953,-0.877178192138672,0,0.114993713796139,-0.297479063272476,-0.161358490586281,-0.224507927894592,-0.722623705863953,0,0.318761050701141,0.674408197402954,0.901782751083374,0,0,0,0,0.0140354397769792,0.00980324431861915,0,0.0052185532552698,0.0187400135039624,0.0200639867400892,0.0142714234899458,0.00638643626012739,0,0.00525731643835759,0.0148079885345751,0.0185896620489434,0.000624973860595606,0.000413231378574259,0,0.000280699939488194,0.000986854389145369,0.000251444686477519,0.137436521879352,0.0741365032096965,0,0.0527267049401023,0.133768159171634,0.157292697216456,0.00613358000587778,0.0051929187372825,0,0.00251457265069737,0.00646578997221701,0.00634140866382341,0.00442698701487994,0.0026876946978731,0,0.00161168458819104,0.00379411319192759,0.00414228979733685,0.000429476090717017,0.000468702297714293,0,7.88459802928491e-05,0.000762662274500689,0.000351372886036851,0.050238281702319,0.0327764128324597,0,0.0144067792474962,0.0402200895942014,0.0358244177493418
"output_4",-0.840576342053034,-0.843456616794521,0,0.306810452420905,0.22653112913593,0.199448981467867,0.0497684936682925,0.0618673552767202,0,0.047841183749685,0.232492597644268,0.243227255086034,-0.910340487957001,-0.903879046440125,0,0.00625537615269423,-0.547348201274872,-0.562088966369629,-0.679810464382172,-0.577572047710419,0,0.331337094306946,0.920988500118256,0.967263877391815,0,0,0,0,0.00901170421189022,0.0102026024438696,0,0.00510398499109958,0.0233586547061712,0.0211295897486686,0.00994068469121033,0.0117292365183898,0,0.00514134497746343,0.0186340761970811,0.0185964330137824,0.000389650441049991,0.000487317406664961,0,0.000438253072667517,0.00134708416922993,0.00120451121769083,0.0757992253338035,0.0739119763089898,0,0.0296215313105119,0.103896783537657,0.104038988210778,0.00315365987720229,0.00353372866168664,0,0.00205640837842582,0.00586532000967457,0.0056571978894098,0.00252357223806359,0.00312645689877334,0,0.00100046780844376,0.00462314543935664,0.0043417555256556,0.000147717805028717,0.000156732576236685,0,0.000126674468667729,0.000484961203971357,9.44280156546082e-05,0.0250032060792263,0.0403114996874008,0,0.00709134167863633,0.0506708486580813,0.045289102469776
"output_40",-0.86976916808635,-0.878660615364259,0,0.313029990446838,0.35449186243138,0.329154800641183,0.0208903012258779,0.0214853939435854,0,0.00758092932101464,0.235351670235977,0.256581364330863,-0.896492421627045,-0.914596378803253,0,0.280127912759781,-0.0191058255732059,-0.0527100972831249,-0.806727886199951,-0.782995939254761,0,0.336399257183075,0.688998878002167,0.959908843040466,0,0,0,0,0.00471408256160098,0.00574379246209774,0,0.002326043243442,0.0144737300387729,0.0145716678861048,0.00430462623201236,0.00563440912752237,0,0.00151030453992134,0.0133178539153187,0.0137100615605995,0.000282688138512029,0.000352593213670264,0,0.000225918588462665,0.000666083274136914,0.000904714129611897,0.0537485881553975,0.0418607395399282,0,0.0153121616832743,0.140756473386686,0.130767825833231,0.00241765481907655,0.00253522513567071,0,0.00161796349070567,0.00518261612314436,0.00486864889005251,0.00183602258840281,0.00172570463820494,0,0.000828478862596045,0.00499830252381166,0.00443065537716766,0.000229070178856909,4.85925609915418e-05,0,0.000254620904337068,0.000453369375637061,0.00038348563001891,0.0311306156142085,0.0164448087484626,0,0.00722641025997623,0.0866802815064696,0.0671308601377468
"output_41",-0.811888034370813,-0.74748939127312,0,0.300687344025143,0.367150937630372,0.326925854091149,0.0703565955464458,0.283678688660343,0,0.017306604011443,0.226647173263321,0.243570541843854,-0.890708565711975,-0.897778213024139,0,0.251235783100128,-0.0428764782845974,-0.0369880013167858,-0.586496651172638,0.488493293523788,0,0.336936861276627,1.07250130176544,1.02817761898041,0,0,0,0,0.0123652519261786,0.0151740584600992,0,0.00521212810217276,0.0305765386369437,0.0289693864680133,0.00937918490235697,0.0134996457105882,0,0.00349256760179083,0.0243104874813432,0.024432396193718,0.000752460533082087,0.000658716811134882,0,0.000351384365786396,0.00117657806507297,0.00134084546746485,0.0805717713676137,0.0825299960135707,0,0.0250496673752283,0.254011644712573,0.293801990599986,0.00467012572885925,0.00468750420364624,0,0.00239269295617477,0.0077371332430671,0.00769375121780614,0.0030985017338145,0.00346228179030054,0,0.00130382656701111,0.00719359397946133,0.0086384810808425,0.000514430914833571,0.000253088566889871,0,0.000338801662161365,0.000367476816853123,0.000458912128419205,0.0353060333315747,0.0523314061866733,0,0.0149413192957088,0.130400655044747,0.166422753089643
"output_42",-0.615900813601911,-0.789712455716323,0,0.211779102026908,-0.0216739133598316,0.0302539946801111,0.203770323857649,0.0468971341781545,0,0.050058588753347,0.150934681116482,0.151268265756148,-0.855054497718811,-0.869151890277863,0,0.110798940062523,-0.296551376581192,-0.193164736032486,-0.197220206260681,-0.593984246253967,0,0.311889201402664,0.238708332180977,0.366508454084396,0,0,0,0,0.0123553156372381,0.010995154275874,0,0.00436047039932474,0.0167595880470563,0.0165264868573565,0.0140722587164721,0.00766063826622352,0,0.00498715726191666,0.0149388637473578,0.0159247306836905,0.000684698552706735,0.000978416667007695,0,0.00030479279560008,0.00104258064699461,0.000748896497872128,0.142361438717343,0.0666020248455203,0,0.0497207724484281,0.13868434536854,0.146481098096354,0.00601682529844559,0.00585706089851823,0,0.00257856979514428,0.00671736439333996,0.00600069234683244,0.00456915904259174,0.00319337961649384,0,0.00180176138892238,0.00389543289497692,0.00419185671731402,0.000559001911772903,0.000451203719057806,0,0.000131325695419808,0.0011533948378204,0.000321853493963874,0.0506706194768509,0.0329449994831145,0,0.0187315283092881,0.043339472432054,0.0402831679427806
"output_43",-0.882569280876355,-0.872601496055722,0,0.317982986188409,0.128035542461228,0.187636150965111,0.00889795323252881,0.0186247229995426,0,0.00537582906275821,0.140587816884718,0.106449291547076,-0.914541602134705,-0.922434389591217,0,0.305432379245758,-0.0562177337706089,-0.0372814163565636,-0.847432076931,-0.809241533279419,0,0.333053529262543,0.534658312797546,0.421450287103653,0,0,0,0,0.00286064135467127,0.00417971569285138,0,0.00195059992186964,0.0077062253129666,0.00841792853649356,0.00297666706631909,0.00500440843943997,0,0.00152710281823084,0.00809105144206644,0.0100265024390422,0.000225848022583201,0.000337447724001649,0,0.000249093359960952,0.000242098870589501,0.000293201012838039,0.0322527737779867,0.0576150590587831,0,0.0157244608733692,0.107933021022097,0.161340566064904,0.00190680082175277,0.00242585281025548,0,0.0017770218183998,0.00337908212499468,0.00328314157114608,0.00121398045345508,0.00181339529753404,0,0.000686915691444456,0.00385415089506941,0.00453049777884735,0.000117760054223341,0.000210914509479176,0,0.000191724194014362,0.000160928932840468,0.000283536993041772,0.0129344781557309,0.0171404747051211,0,0.00680606828772161,0.0754558078822302,0.0923819627488331
"output_44",-0.802154653959653,-0.809799667701802,0,0.312728378625417,0.0465991460951045,0.0153315533020346,0.0954618087235348,0.0882333409755897,0,0.0157819580561062,0.091825795692907,0.0654639472787466,-0.883979082107544,-0.894879460334778,0,0.251458376646042,-0.129505082964897,-0.13079808652401,-0.541057288646698,-0.563501954078674,0,0.3290975689888,0.311871200799942,0.259929537773132,0,0,0,0,0.00813554745025363,0.00692109156169712,0,0.00394054885936704,0.0121979003281309,0.0112533662330377,0.00724041577298668,0.00506224850554515,0,0.00426665997361158,0.010060634598144,0.00890731691850245,0.000524788749030688,0.000281225604273179,0,0.000155319897804632,0.00121156575479471,0.000772528505994314,0.0669252874046385,0.0485280291129127,0,0.0292255748825945,0.131366065400628,0.106708149203791,0.00299402672002113,0.0029507088958365,0,0.00164965588719394,0.0037203018355067,0.00386468337720673,0.00204321920636973,0.00197765120233705,0,0.00103826656879535,0.00375917297013672,0.00356308476402193,0.000187420822663883,0.000194701899153054,0,0.00014828219134371,0.00025520847269984,0.0003589603805068,0.0175972532055783,0.0260330319547081,0,0.00971025813649413,0.0722117959344713,0.0686043307477224
"output_45",-0.645652876214378,-0.674053432237337,0,0.29450473845513,0.296929144443394,0.229719306676832,0.255374206742235,0.318915676494237,0,0.0292403735726217,0.271181118793719,0.192600449063241,-0.886967658996582,-0.88993513584137,0,0.194559365510941,-0.0871465802192688,-0.116320088505745,-0.0943286195397377,0.367056041955948,0,0.326859086751938,0.906543135643005,0.671058833599091,0,0,0,0,0.0138286684788871,0.0186652600015047,0,0.00415413073441071,0.0245650961110524,0.0219117219685736,0.009295539027573,0.0186141899598859,0,0.00302702584494239,0.0187324136793042,0.0152077441613679,0.000957003276732653,0.000553759171496557,0,8.07062251088526e-05,0.00106979375076072,0.00127021316748619,0.079696799274702,0.166737507730411,0,0.0231716686386226,0.149909906070198,0.127208662285999,0.00532010545963768,0.00645164123220439,0,0.00221808887589116,0.00634916657727585,0.00578584247643504,0.0041423261970079,0.00637258050592055,0,0.00118652949235471,0.00501821338944306,0.00447037339278433,0.000379518177460156,0.000353311375614467,0,0.000169456628816069,0.000495593791544904,0.000406803024773661,0.0613981145369809,0.0601801754163605,0,0.0143865154097747,0.0811400377374894,0.0646306954950614
